from_id,to_id,travel_time
46,43_Reshadat,34
46,44_,41
46,45_,42
46,46_,44
46,47_,42
46,48_,21
46,49_Sadra,32
46,50_,56
46,51_Tarbiat,48
46,52_,54
46,53_Exceptional Children School,56
46,54_Shahidi,33
46,55_Ayande Sazan Novin,57
46,56_Erfan High School,37
46,57_Dehkhoda And Farabi High school,45
46,58_,44
46,59_Shirodi and Haj Seyed Fazlollah Ghavam,36
46,60_Sheykh e Toosi and Kalini,36
46,61_,30
46,62_Abdollahi School,50
46,63_Sa'adat School,51
46,64_Valiasr,19
46,65_Aghmashe High School,28
46,66_,40
46,67_,37
46,68_,37
46,69_Hemmat School,40
46,70_,22
46,71_,41
46,72_,57
46,73_,50
46,74_,49
46,75_,47
46,76_,47
46,77_,51
46,78_,52
46,79_Allame Jafari High school,59
46,80_,44
46,81_,27
46,82_,41
47,01_Mohammad Taghi Nourozi,38
47,02_,56
47,03_Qods Highschool,28
47,04_استعدادهای درخشان شهیدان شالباف,60
47,05_Sepide Kashani,40
47,06_Bokharaei High School,48
47,07_Tohid school,18
47,08_Pasargad High Scored,35
47,09_Farzanegan Sampad (NODET) High school,49
47,10_,51
47,11_,34
47,12_Pasdaran highschool,15
47,13_,58
47,14_,25
47,15_,19
47,16_,51
47,17_,45
47,18_,44
47,19_Erfan,43
47,20_Khatamol anbia Technical School,48
47,21_Enghelab-e-Eslami Technical school,49
47,22_Shahed,41
47,23_Shahed,40
47,24_,44
47,25_,36
47,26_Chamran,34
47,27_Nourozian School,33
47,28_Nourozian School Building,34
47,29_,21
47,30_,21
47,31_,17
47,32_Shahed School,49
47,33_Martyr Babayi elites Highschool,45
47,34_,36
47,35_Jaberebn e Hayyan,58
47,36_Nejatiye,55
47,37_,27
47,38_,11
47,39_Daneshmand High School,64
47,40_Amin Rambood,19
47,41_,35
47,42_,44
47,43_Reshadat,43
47,44_,31
47,45_,32
47,46_,53
47,47_,51
47,48_,17
47,49_Sadra,36
47,50_,63
47,51_Tarbiat,50
47,52_,59
47,53_Exceptional Children School,61
47,54_Shahidi,12
47,55_Ayande Sazan Novin,66
47,56_Erfan High School,46
47,57_Dehkhoda And Farabi High school,25
47,58_,24
47,59_Shirodi and Haj Seyed Fazlollah Ghavam,17
47,60_Sheykh e Toosi and Kalini,17
47,61_,4
47,62_Abdollahi School,59
47,63_Sa'adat School,60
47,64_Valiasr,15
47,65_Aghmashe High School,32
47,66_,35
47,67_,45
47,68_,44
47,69_Hemmat School,35
47,70_,22
47,71_,50
47,72_,64
47,73_,55
47,74_,51
47,75_,49
47,76_,50
47,77_,56
47,78_,57
47,79_Allame Jafari High school,64
47,80_,49
47,81_,33
47,82_,27
48,01_Mohammad Taghi Nourozi,33
48,02_,50
48,03_Qods Highschool,25
48,04_استعدادهای درخشان شهیدان شالباف,50
48,05_Sepide Kashani,30
48,06_Bokharaei High School,38
48,07_Tohid school,21
48,08_Pasargad High Scored,31
