from_id,to_id,travel_time
38,60_Bank Mellat,55
38,61_TT Bank,39
38,62_Bank Sepah,31
38,63_Hekmat Iranian Bank,35
38,64_Bank Mellat,36
38,65_Post Bank of Iran,22
38,66_Refah Bank,44
38,67_Bank Keshavarzi Iran,27
38,68_Refah Bank,67
38,69_Bank Keshavarzi Iran,53
38,70_Bank Melli Iran,53
38,71_Bank Saderat Iran,52
38,72_Qarz Al-Hasaneh Mehr Iran Bank,52
38,73_Bank Maskan,49
38,74_Bank Saderat Iran,30
38,75_Bank Sepah,30
38,76_Tejarat Bank,31
38,77_Bank Melli Iran,40
38,78_Bank mehr iran,42
38,79_Bank Sepah,55
38,80_Bank Sepah,40
38,81_Bank Melli Iran,55
38,82_Shahr Bank,37
38,83_Bank Sepah,44
38,84_Bank Melli Iran,43
38,85_Bank Saderat Iran,46
38,86_Bank Sepah,40
38,87_Bank Keshavarzi Iran,32
38,88_Bank Sepah,35
38,89_Bank Sepah,20
38,90_Bank Melli Iran,30
38,91_Ayandeh Bank,38
38,92_Bank Pasargad,44
38,93_Bank Melli Iran,44
38,94_Bank Mellat,38
38,95_Mehr Eqtesad Bank,38
38,96_EN Bank,28
38,97_Bank Keshavarzi Iran,22
38,98_Tejarat Bank,23
38,99_Bank Melli Iran,22
38,100_Bank Keshavarzi Iran,38
38,101_Bank Melli Iran,39
38,102_Bank Mellat,47
38,103_Bank Maskan,25
38,104_Tejarat Bank,38
38,105_Bank Maskan,38
38,106_Sarmayeh Bank,37
38,107_Bank Sepah,31
38,108_Bank Melli Iran,33
38,109_Sarmayeh Bank,35
38,110_Bank Saderat Iran,38
39,01_Bank Melli Iran,43
39,02_Bank Maskan,50
39,03_Bank Sepah,43
39,04_Bank Mellat,42
39,05_Bank Saderat Iran,47
39,06_Bank Mellat,46
39,07_Mehr,47
39,08_Refah Bank,47
39,09_Bank Maskan,42
39,10_Bank Sepah,20
39,11_Bank Sepah,40
39,12_Melli Bank,34
39,13_EN Bank,24
39,14_Bank Maskan,48
39,15_Bank Maskan,38
39,16_Bank Saderat Iran,37
39,17_Bank Mellat,39
39,18_Saman Bank,40
39,19_Bank Melli Iran,27
39,20_Gardeshgari,39
39,21_Bank Maskan,44
39,22_Samen Bank,40
39,23_Tejarat Bank,45
39,24_Bank Maskan,44
39,25_Bank Melli Iran,32
39,26_Bank Keshavarzi Iran,32
39,27_Bank Saderat Iran,35
39,28_Bank Saderat Iran,27
39,29_Bank Keshavarzi Iran,22
39,30_Bank Sepah,21
39,31_Refah Bank,20
39,32_Shahr Bank,44
39,33_Sepah Bank,55
39,34_Bank of Industry and Mine,52
39,35_Ghavamin Bank,46
39,36_Mehr Eqtesad Bank,19
39,37_Bank Melli Iran,11
39,38_Tejarat Bank,22
39,39_Bank Melli Iran,24
39,40_Bank Mellat,24
39,41_Bank Melli Iran,30
39,42_Bank Saderat Iran,27
39,43_Bank Sepah,31
39,44_Bank Maskan,51
39,45_Tejarat Bank,5
39,46_Bank Saderat Iran,43
39,47_Tejarat Bank,44
