from_id,to_id,travel_time
97,City Star Shopping Center,50
97,Tejarat Tower of Qazvin,41
97,Narvan Shopping Center,34
97,Mehr o Mah,49
97,Abadgaran Shopping Center,50
97,Persian Gulf Tower,47
97,Alborz Commerical,53
97,Pars Commercial Complex,22
97,,23
97,Clothing and textiles section of Qazvin Bazaar,38
97,Noor Complex,38
97,Dariush Shopping Center,38
97,Alghadir Commercial Complex,52
97,Iranian Shopping Center,44
99,City Star Shopping Center,44
99,Tejarat Tower of Qazvin,38
99,Narvan Shopping Center,30
99,Mehr o Mah,44
99,Abadgaran Shopping Center,45
99,Persian Gulf Tower,42
99,Alborz Commerical,44
99,Pars Commercial Complex,36
99,,43
99,Clothing and textiles section of Qazvin Bazaar,49
99,Noor Complex,35
99,Dariush Shopping Center,37
99,Alghadir Commercial Complex,44
99,Iranian Shopping Center,37
100,City Star Shopping Center,53
100,Tejarat Tower of Qazvin,47
100,Narvan Shopping Center,36
100,Mehr o Mah,53
100,Abadgaran Shopping Center,53
100,Persian Gulf Tower,49
100,Alborz Commerical,56
100,Pars Commercial Complex,25
100,,11
100,Clothing and textiles section of Qazvin Bazaar,41
100,Noor Complex,43
100,Dariush Shopping Center,44
100,Alghadir Commercial Complex,55
100,Iranian Shopping Center,49
98,City Star Shopping Center,48
98,Tejarat Tower of Qazvin,42
98,Narvan Shopping Center,29
98,Mehr o Mah,48
98,Abadgaran Shopping Center,48
98,Persian Gulf Tower,42
98,Alborz Commerical,51
