from_id,to_id,travel_time
46,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,44
46,Community health centre (Sadi),42
46,Community health centre (Tabriz),50
46,Milad Clinic,40
46,Mehregan Clinic,32
46,Poonak Clinic,47
46,Aria Clinic,42
46,Mohammadzadeh Specialized Clinic,45
46,Comprehensive Health Services Center No. 13 (Bano Mohtasham),34
47,Farhangian Clinic,25
47,Ghaem Clinic,13
47,Boo Alii Sina Clinic,13
47,Emam Ali Clinic 24hours,13
47,Sina Clinic,44
47,Red Crescent General and Specialized Clinic,6
47,24h Clinic of Minoudar,57
47,Goharshad Clinic,66
47,Parsian,43
47,Specialized Clinics of Velayat Hospital,64
47,Imam Khomeini Clinic,51
47,Shahid Pakravan Clinic,43
47,Imam Sajjad Clinic,39
47,Community health centre No. 2,32
47,Community health centre No. 3,18
47,Imam Hussein Clinic and Doctors Building,10
47,Community health centre No. 7 (Ferdosi),22
47,Community health centre No. 6 (Valiasr),25
47,Aref Clinic,24
47,Community health centre (Madani),44
47,Radmehr Specialized Clinic,46
47,Razi Medical Clinic,43
47,Shahid Bolandian Health Center,47
47,Community health centre (Poonak number11),58
47,Amir Ol-Mo'menin Clinic,60
47,Abotaleb Taghavi Clinic,59
47,Yasin clinic,47
47,Community health centre (Alijani No. 8),55
47,Community health centre (HadiAbad number9),47
47,Shohadaye Naja Clinic,39
47,Community health centre (Navab No. 8),36
47,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,29
47,Community health centre (Sadi),26
47,Community health centre (Tabriz),31
47,Milad Clinic,25
47,Mehregan Clinic,41
47,Poonak Clinic,56
47,Aria Clinic,51
47,Mohammadzadeh Specialized Clinic,54
47,Comprehensive Health Services Center No. 13 (Bano Mohtasham),8
48,Farhangian Clinic,13
48,Ghaem Clinic,5
48,Boo Alii Sina Clinic,5
48,Emam Ali Clinic 24hours,18
48,Sina Clinic,34
48,Red Crescent General and Specialized Clinic,9
48,24h Clinic of Minoudar,52
48,Goharshad Clinic,61
48,Parsian,34
48,Specialized Clinics of Velayat Hospital,56
48,Imam Khomeini Clinic,45
48,Shahid Pakravan Clinic,32
48,Imam Sajjad Clinic,28
48,Community health centre No. 2,28
48,Community health centre No. 3,16
48,Imam Hussein Clinic and Doctors Building,5
48,Community health centre No. 7 (Ferdosi),14
48,Community health centre No. 6 (Valiasr),23
48,Aref Clinic,24
48,Community health centre (Madani),35
48,Radmehr Specialized Clinic,37
48,Razi Medical Clinic,35
48,Shahid Bolandian Health Center,38
48,Community health centre (Poonak number11),48
48,Amir Ol-Mo'menin Clinic,54
48,Abotaleb Taghavi Clinic,53
48,Yasin clinic,37
48,Community health centre (Alijani No. 8),48
48,Community health centre (HadiAbad number9),39
